timestamp,open,high,low,close,volume
2025-03-26 12:20:00,143.98,143.98,143.64,143.75,7235.916
2025-03-26 12:25:00,143.76,144.09,143.72,143.84,6607.624
2025-03-26 12:30:00,143.83,144.0,143.69,144.0,7731.006
2025-03-26 12:35:00,143.99,144.38,143.92,144.37,8433.608
2025-03-26 12:40:00,144.37,144.57,144.29,144.48,5292.974
2025-03-26 12:45:00,144.47,144.83,144.21,144.73,8628.522
2025-03-26 12:50:00,144.73,144.91,144.68,144.9,5658.05
2025-03-26 12:55:00,144.9,145.07,144.82,144.94,12846.076
2025-03-26 13:00:00,144.94,144.94,144.57,144.64,7449.181
2025-03-26 13:05:00,144.64,144.67,144.27,144.31,10641.926
2025-03-26 13:10:00,144.31,144.58,144.19,144.32,5692.258
2025-03-26 13:15:00,144.31,144.35,144.0,144.09,6177.041
2025-03-26 13:20:00,144.08,144.18,143.16,143.46,21545.668249999995
2025-03-26 13:25:00,143.47,143.57,143.37,143.52,15090.73
2025-03-26 13:30:00,143.53,143.86,143.01,143.05,21545.668249999995
2025-03-26 13:35:00,143.05,144.43,143.05,144.11,21545.668249999995
2025-03-26 13:40:00,144.12,144.47,143.77,144.07,12439.717
2025-03-26 13:45:00,144.08,144.33,143.45,143.5,12714.561
2025-03-26 13:50:00,143.5,143.5,141.77,142.05,21545.668249999995
2025-03-26 13:55:00,142.05,142.05,141.22,141.25,21545.668249999995
2025-03-26 14:00:00,141.25,142.04,141.07,141.64,21545.668249999995
2025-03-26 14:05:00,141.65,141.94,141.27,141.67,21545.668249999995
2025-03-26 14:10:00,141.67,141.8,141.25,141.47,18410.366
2025-03-26 14:15:00,141.47,141.67,139.91,140.63,21545.668249999995
2025-03-26 14:20:00,140.63,140.7,139.53,139.53,21545.668249999995
2025-03-26 14:25:00,139.54,140.05,139.25,139.92,21545.668249999995
2025-03-26 14:30:00,139.92,139.99,139.5,139.74,21545.668249999995
2025-03-26 14:35:00,139.75,139.89,139.34,139.8,21545.668249999995
2025-03-26 14:40:00,139.79,140.06,139.07,139.14,21545.668249999995
2025-03-26 14:45:00,139.14,139.7,139.0,139.52,21545.668249999995
2025-03-26 14:50:00,139.53,140.59,139.44,140.45,21545.668249999995
2025-03-26 14:55:00,140.45,140.46,139.94,140.03,16847.696
2025-03-26 15:00:00,140.04,140.46,139.94,139.94,21545.668249999995
2025-03-26 15:05:00,139.95,140.1,139.69,140.06,16574.865
2025-03-26 15:10:00,140.05,140.05,139.34,139.53,21464.355
2025-03-26 15:15:00,139.54,139.67,139.24,139.61,18217.819
2025-03-26 15:20:00,139.61,139.71,139.16,139.69,19281.924
2025-03-26 15:25:00,139.68,139.69,139.34,139.4,12505.197
2025-03-26 15:30:00,139.4,139.65,139.15,139.45,9318.355
2025-03-26 15:35:00,139.44,139.8,139.43,139.54,11847.386
2025-03-26 15:40:00,139.54,139.57,139.21,139.54,12234.579
2025-03-26 15:45:00,139.55,140.0,139.48,139.81,11537.715
2025-03-26 15:50:00,139.81,139.84,139.18,139.29,12656.341
2025-03-26 15:55:00,139.28,139.37,139.04,139.34,17570.284
2025-03-26 16:00:00,139.33,139.33,138.94,139.06,21545.668249999995
2025-03-26 16:05:00,139.07,139.6,139.04,139.57,14293.701
2025-03-26 16:10:00,139.57,139.77,139.5,139.69,10163.614
2025-03-26 16:15:00,139.69,139.69,139.44,139.58,6015.851
2025-03-26 16:20:00,139.57,139.88,139.44,139.85,6342.862
2025-03-26 16:25:00,139.85,140.04,139.82,139.87,10794.513
2025-03-26 16:30:00,139.87,140.21,139.51,139.8,21545.668249999995
2025-03-26 16:35:00,139.79,139.96,139.46,139.5,8340.245
2025-03-26 16:40:00,139.51,139.58,139.28,139.38,9713.047
2025-03-26 16:45:00,139.39,139.7,139.21,139.66,7615.474
2025-03-26 16:50:00,139.67,139.67,139.41,139.44,14021.982
2025-03-26 16:55:00,139.43,139.48,139.14,139.4,9738.153
2025-03-26 17:00:00,139.39,139.52,139.3,139.44,9176.29
2025-03-26 17:05:00,139.45,139.56,139.09,139.11,9470.047
2025-03-26 17:10:00,139.11,139.24,139.0,139.14,9367.161
2025-03-26 17:15:00,139.13,139.13,138.58,138.65,20573.019
2025-03-26 17:20:00,138.65,138.72,138.34,138.56,14403.937
2025-03-26 17:25:00,138.55,138.58,138.2,138.37,9226.533
2025-03-26 17:30:00,138.37,138.52,137.87,138.08,21545.668249999995
2025-03-26 17:35:00,138.07,138.35,137.93,138.35,16222.084
2025-03-26 17:40:00,138.34,138.7,138.34,138.58,12196.913
2025-03-26 17:45:00,138.58,138.62,137.95,138.01,7852.128
2025-03-26 17:50:00,138.02,138.28,137.94,138.18,5382.779
2025-03-26 17:55:00,138.18,138.24,137.93,137.94,7524.324
2025-03-26 18:00:00,137.94,138.23,137.74,138.19,8865.427
2025-03-26 18:05:00,138.18,138.2,137.68,137.74,9310.499
2025-03-26 18:10:00,137.73,138.2,137.72,138.03,6216.317
2025-03-26 18:15:00,138.02,138.21,137.84,138.17,7644.071
2025-03-26 18:20:00,138.17,138.48,138.08,138.43,5845.354
2025-03-26 18:25:00,138.43,138.58,138.35,138.48,4260.243
2025-03-26 18:30:00,138.47,138.73,138.27,138.28,6828.617
2025-03-26 18:35:00,138.27,138.3,138.1,138.24,3697.343
2025-03-26 18:40:00,138.24,138.37,137.94,137.95,6870.761
2025-03-26 18:45:00,137.94,138.06,137.73,137.97,9351.43
2025-03-26 18:50:00,137.97,138.09,137.6,137.71,11693.805
2025-03-26 18:55:00,137.71,137.71,137.17,137.39,18181.735
2025-03-26 19:00:00,137.38,137.56,136.77,136.81,21545.668249999995
2025-03-26 19:05:00,136.8,136.87,136.31,136.35,21545.668249999995
2025-03-26 19:10:00,136.34,136.61,136.23,136.45,12832.187
2025-03-26 19:15:00,136.45,137.0,136.25,136.98,12384.878
2025-03-26 19:20:00,136.97,137.45,136.88,137.04,14306.269
2025-03-26 19:25:00,137.03,137.22,136.93,136.97,9486.146
2025-03-26 19:30:00,136.97,137.54,136.93,137.43,8374.866
2025-03-26 19:35:00,137.42,137.59,137.31,137.41,11783.924
2025-03-26 19:40:00,137.41,137.89,137.3,137.83,13925.668
2025-03-26 19:45:00,137.83,138.28,137.76,138.26,19945.725
2025-03-26 19:50:00,138.25,138.26,137.62,137.78,17531.58
2025-03-26 19:55:00,137.77,137.89,137.41,137.45,8575.102
2025-03-26 20:00:00,137.45,137.99,137.25,137.81,10573.406
2025-03-26 20:05:00,137.82,138.21,137.66,137.98,12774.328
2025-03-26 20:10:00,137.99,138.08,137.73,137.86,10327.007
2025-03-26 20:15:00,137.86,137.95,137.6,137.95,8315.797
2025-03-26 20:20:00,137.95,138.34,137.93,138.03,12421.637
2025-03-26 20:25:00,138.03,138.32,138.01,138.09,9374.359
2025-03-26 20:30:00,138.1,138.51,138.01,138.51,8556.895
2025-03-26 20:35:00,138.5,138.5,138.24,138.43,5305.695
2025-03-26 20:40:00,138.43,138.45,138.21,138.35,8197.928
2025-03-26 20:45:00,138.35,138.48,138.05,138.31,7201.432
2025-03-26 20:50:00,138.31,138.42,137.93,137.94,12176.74
2025-03-26 20:55:00,137.93,137.98,137.73,137.97,6614.053
2025-03-26 21:00:00,137.97,138.14,137.8,138.07,6485.187
2025-03-26 21:05:00,138.07,138.12,137.42,137.73,9640.521
2025-03-26 21:10:00,137.74,138.11,137.72,138.05,7502.701
2025-03-26 21:15:00,138.05,138.05,137.54,137.61,5651.738
2025-03-26 21:20:00,137.61,137.62,137.29,137.47,6764.835
2025-03-26 21:25:00,137.47,137.56,137.4,137.47,4951.324
2025-03-26 21:30:00,137.47,137.47,137.27,137.31,4850.85
2025-03-26 21:35:00,137.32,137.32,136.26,136.79,18051.975
2025-03-26 21:40:00,136.78,137.36,136.73,137.17,13324.742
2025-03-26 21:45:00,137.17,137.5,137.15,137.44,7606.236
2025-03-26 21:50:00,137.44,137.79,137.41,137.67,3498.243
2025-03-26 21:55:00,137.67,137.84,137.43,137.43,7015.43
2025-03-26 22:00:00,137.43,137.43,137.0,137.08,6162.642
2025-03-26 22:05:00,137.07,137.11,136.62,136.69,8671.312
2025-03-26 22:10:00,136.69,136.7,136.29,136.5,15345.014
2025-03-26 22:15:00,136.49,136.7,136.4,136.41,7573.539
2025-03-26 22:20:00,136.41,136.59,136.2,136.43,15061.302
2025-03-26 22:25:00,136.43,136.46,136.2,136.39,6068.83
2025-03-26 22:30:00,136.39,136.68,136.34,136.68,4743.051
2025-03-26 22:35:00,136.68,136.84,136.57,136.75,4346.669
2025-03-26 22:40:00,136.75,136.82,136.63,136.8,2385.453
2025-03-26 22:45:00,136.8,137.06,136.74,137.02,4824.874
2025-03-26 22:50:00,137.02,137.13,136.85,136.86,5407.018
2025-03-26 22:55:00,136.86,136.96,136.7,136.84,4550.867
2025-03-26 23:00:00,136.85,136.96,136.7,136.77,3951.263
2025-03-26 23:05:00,136.77,136.85,136.34,136.38,9572.173
2025-03-26 23:10:00,136.39,136.7,136.34,136.66,4592.349
2025-03-26 23:15:00,136.67,136.82,136.22,136.23,6491.442
2025-03-26 23:20:00,136.22,136.22,135.89,136.18,21545.668249999995
2025-03-26 23:25:00,136.19,136.51,136.18,136.42,4336.954
2025-03-26 23:30:00,136.42,136.83,136.42,136.78,5593.466
2025-03-26 23:35:00,136.77,136.78,136.58,136.75,3344.008
2025-03-26 23:40:00,136.76,136.86,136.7,136.74,5349.255
2025-03-26 23:45:00,136.75,136.94,136.69,136.9,3210.872
2025-03-26 23:50:00,136.9,137.25,136.8,137.24,10878.542
2025-03-26 23:55:00,137.24,137.41,137.15,137.34,5698.414
2025-03-27 00:00:00,137.35,137.43,137.13,137.3,10175.631
2025-03-27 00:05:00,137.29,137.34,137.03,137.2,11215.762
2025-03-27 00:10:00,137.2,137.24,136.96,137.0,5494.687
2025-03-27 00:15:00,137.0,137.24,136.82,137.13,5674.923
2025-03-27 00:20:00,137.13,137.24,136.82,136.91,5870.569
2025-03-27 00:25:00,136.9,137.89,136.87,137.73,16403.628
2025-03-27 00:30:00,137.73,137.84,137.47,137.69,14633.239
2025-03-27 00:35:00,137.68,137.97,137.68,137.87,10405.223
2025-03-27 00:40:00,137.87,137.89,137.65,137.69,6621.108
2025-03-27 00:45:00,137.69,138.05,137.63,137.86,10830.872
2025-03-27 00:50:00,137.87,138.03,137.73,137.74,7253.337
2025-03-27 00:55:00,137.74,138.0,137.58,137.97,8047.458
2025-03-27 01:00:00,137.96,138.35,137.87,138.2,11444.567
2025-03-27 01:05:00,138.2,138.42,138.16,138.32,8754.897
2025-03-27 01:10:00,138.32,138.32,138.12,138.3,9111.255
2025-03-27 01:15:00,138.3,138.39,138.11,138.14,6813.75
2025-03-27 01:20:00,138.14,138.14,137.77,137.87,6965.624
2025-03-27 01:25:00,137.86,138.35,137.86,138.32,5695.792
2025-03-27 01:30:00,138.32,138.39,138.1,138.11,8377.298
2025-03-27 01:35:00,138.12,138.12,137.9,138.04,5813.548
2025-03-27 01:40:00,138.04,138.25,138.01,138.18,5339.646
2025-03-27 01:45:00,138.18,138.41,137.93,138.41,4884.58
2025-03-27 01:50:00,138.41,138.57,138.34,138.45,9385.185
2025-03-27 01:55:00,138.46,138.53,138.34,138.45,5311.381
2025-03-27 02:00:00,138.46,138.83,138.34,138.69,9232.741
2025-03-27 02:05:00,138.68,139.09,138.68,139.07,13135.253
2025-03-27 02:10:00,139.06,139.26,138.98,139.16,10902.537
2025-03-27 02:15:00,139.17,139.58,139.14,139.47,11904.223
2025-03-27 02:20:00,139.46,139.52,139.12,139.14,11808.727
2025-03-27 02:25:00,139.14,139.39,138.97,139.36,7716.517
2025-03-27 02:30:00,139.35,139.38,139.11,139.35,7168.24
2025-03-27 02:35:00,139.34,139.59,139.25,139.37,9673.567
2025-03-27 02:40:00,139.37,139.76,139.28,139.76,8510.984
2025-03-27 02:45:00,139.76,140.04,139.61,140.01,12966.832
2025-03-27 02:50:00,140.01,140.22,139.69,139.69,11942.698
2025-03-27 02:55:00,139.7,139.7,139.34,139.43,9398.758
2025-03-27 03:00:00,139.43,139.72,139.06,139.18,9730.924
2025-03-27 03:05:00,139.17,139.29,138.92,138.95,8236.131
2025-03-27 03:10:00,138.94,139.15,138.87,139.14,4725.409
2025-03-27 03:15:00,139.15,139.15,138.74,138.81,14682.068
2025-03-27 03:20:00,138.82,139.0,138.73,138.92,6936.53
2025-03-27 03:25:00,138.93,139.32,138.82,139.31,8944.971
2025-03-27 03:30:00,139.31,139.98,139.29,139.6,18437.319
2025-03-27 03:35:00,139.61,139.83,139.58,139.64,7973.941
2025-03-27 03:40:00,139.64,139.65,139.47,139.49,5655.757
2025-03-27 03:45:00,139.48,139.67,139.46,139.53,4960.735
2025-03-27 03:50:00,139.52,139.52,139.39,139.4,3890.059
2025-03-27 03:55:00,139.41,139.94,139.37,139.91,6830.319
2025-03-27 04:00:00,139.91,140.07,139.46,139.47,9454.833
2025-03-27 04:05:00,139.48,139.48,139.0,139.13,8736.227
2025-03-27 04:10:00,139.12,139.25,138.92,139.18,7025.319
2025-03-27 04:15:00,139.18,139.4,139.01,139.04,5609.989
2025-03-27 04:20:00,139.04,139.31,138.87,139.31,5087.046
2025-03-27 04:25:00,139.31,139.64,139.29,139.45,6529.064
2025-03-27 04:30:00,139.44,139.65,139.26,139.44,4440.699
2025-03-27 04:35:00,139.44,139.46,139.08,139.15,5181.164
2025-03-27 04:40:00,139.15,139.25,139.11,139.25,4281.164
2025-03-27 04:45:00,139.25,139.41,139.1,139.32,5230.043
2025-03-27 04:50:00,139.32,139.53,139.31,139.47,6816.53
2025-03-27 04:55:00,139.47,139.55,139.34,139.53,4044.064
2025-03-27 05:00:00,139.52,139.55,139.22,139.22,9521.323
2025-03-27 05:05:00,139.23,139.35,139.16,139.18,4974.457
2025-03-27 05:10:00,139.17,139.2,139.01,139.13,4692.72
2025-03-27 05:15:00,139.13,139.31,138.84,138.89,5928.895
2025-03-27 05:20:00,138.9,139.08,138.75,139.08,6982.641
2025-03-27 05:25:00,139.07,139.3,139.05,139.21,6918.302
2025-03-27 05:30:00,139.21,139.21,138.83,138.87,5463.11
2025-03-27 05:35:00,138.86,138.95,138.6,138.85,8239.057
2025-03-27 05:40:00,138.84,138.93,138.71,138.75,2985.843
2025-03-27 05:45:00,138.75,138.87,138.41,138.61,9058.798
2025-03-27 05:50:00,138.6,138.61,138.39,138.4,6964.359
2025-03-27 05:55:00,138.4,138.62,138.4,138.58,4515.19
2025-03-27 06:00:00,138.58,138.69,138.44,138.6,6539.414
2025-03-27 06:05:00,138.6,138.78,138.55,138.77,10608.233
2025-03-27 06:10:00,138.78,138.93,138.68,138.9,6288.413
2025-03-27 06:15:00,138.9,139.15,138.89,139.03,4681.002
2025-03-27 06:20:00,139.03,139.1,138.73,138.98,5944.398
2025-03-27 06:25:00,138.98,139.15,138.94,138.97,4439.389
2025-03-27 06:30:00,138.98,139.04,138.7,138.7,3687.314
2025-03-27 06:35:00,138.7,138.95,138.64,138.95,10798.386
2025-03-27 06:40:00,138.95,139.08,138.69,138.72,6855.79
2025-03-27 06:45:00,138.73,138.75,138.17,138.18,9714.75
2025-03-27 06:50:00,138.18,138.28,137.91,138.14,10676.662
2025-03-27 06:55:00,138.14,138.44,138.14,138.44,4342.242
2025-03-27 07:00:00,138.44,138.5,138.04,138.15,7465.527
2025-03-27 07:05:00,138.16,138.36,138.02,138.36,4644.182
2025-03-27 07:10:00,138.37,138.69,138.33,138.66,7890.506
2025-03-27 07:15:00,138.65,138.86,138.49,138.59,7516.499
2025-03-27 07:20:00,138.59,138.78,138.4,138.72,6851.858
2025-03-27 07:25:00,138.71,139.02,138.67,138.99,5628.93
2025-03-27 07:30:00,138.98,139.34,138.66,139.25,10850.257
2025-03-27 07:35:00,139.26,139.45,138.62,138.72,10901.226
2025-03-27 07:40:00,138.71,138.87,138.64,138.7,2821.896
2025-03-27 07:45:00,138.7,138.85,138.5,138.8,7904.352
2025-03-27 07:50:00,138.81,139.13,138.76,139.08,5643.882
2025-03-27 07:55:00,139.08,139.08,138.82,138.88,6361.584
2025-03-27 08:00:00,138.88,139.17,138.67,138.79,6417.674
