open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,sma_100,ema_5,ema_10,ema_20,ema_50,ema_100,rsi_14,ema_12,ema_26,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower,atr_14,roc_5,roc_10,roc_20,stoch_k,stoch_d,future_price,price_change_pct
87643.55,87670.23,87642.09,87670.18,37.70727,87632.094,87585.548,87586.034,87359.3262,87159.4752,87632.73348472976,87605.63977187744,87559.33056504186,87392.19557899612,87236.00103819066,43.65453375820948,87597.25302592543,87525.52251280182,71.73051312360622,77.48799557191377,-5.757482448307556,87586.034,69.33077264790428,87724.6955452958,87447.3724547042,80.68285714285905,0.080628268067584,0.2146718001956316,0.0723002907078829,73.50966492833187,66.77906298270234,87314.72,-0.4054514317182786
87670.17,87691.34,87500.37,87515.56,77.88271,87613.04,87579.744,87585.8225,87370.72819999998,87169.73940000002,87593.6756564865,87589.26163153608,87555.16193979979,87397.03339942764,87241.53685921658,42.93512646587128,87584.68486809074,87524.78454889057,59.90031920016918,73.97046029756486,-14.070141097395677,87585.8225,69.54959880248707,87724.92169760496,87446.72330239502,84.07928571428783,-0.1087422639415747,-0.0662756812555454,-0.0048331925842082,31.485812285625027,56.63753762505368,87323.45,-0.2195152496310377
87515.55,87515.56,87431.64,87473.98,33.05901,87587.434,87579.3,87579.674,87382.0244,87177.5403,87553.77710432434,87568.30133489316,87547.43032648551,87400.05091317558,87246.13969368754,42.597918278565125,87567.65334992294,87521.02124897274,46.63210095019895,68.50278842809168,-21.87068747789273,87579.674,73.81863610195917,87727.31127220392,87432.03672779608,85.56642857143015,-0.1461496146035856,-0.0050755374868427,-0.1403816000442925,16.303427031188672,40.43296808171522,87331.24,-0.1631799536273423
87473.99,87509.84,87442.69,87482.29,37.90399,87557.114,87577.53,87574.645,87392.79759999999,87185.96830000001,87529.94806954957,87552.66291036713,87541.22648586784,87403.27597540399,87250.8159373769,46.26828854662881,87554.52052685787,87518.15226756735,36.36825929052429,62.0758826005782,-25.707623310053904,87574.645,76.94914311724568,87728.54328623449,87420.74671376552,79.28714285714315,-0.172992434776098,-0.0202285737404217,-0.1148398082867152,19.50327300731411,22.430837441375967,87455.57,-0.0305433248260723
87482.3,87551.48,87482.3,87518.48,49.31646,87532.098,87575.03300000001,87573.51950000001,87404.64719999999,87195.48120000001,87526.12537969972,87546.44783575492,87539.06015388043,87407.79378029011,87256.11621584468,52.83582089552163,87548.9758304182,87518.17654404385,30.7992863743566,55.82056335533388,-25.021276980977284,87573.51950000001,77.62892674976344,87728.77735349954,87418.26164650048,80.17428571428589,-0.1427144219153131,-0.0285229791606389,-0.0257136685340331,33.438582980360984,23.081761006287948,87463.89,-0.0623753977445637
87518.49,87550.0,87445.78,87549.99,19.28567,87508.05999999998,87570.077,87567.54250000001,87417.62039999999,87204.27700000002,87534.08025313316,87547.09186561767,87540.1010916061,87413.37010263168,87261.93549869925,47.95332790096919,87549.13185650771,87520.53309633689,28.598760170818423,50.37620271843079,-21.777442547612367,87567.54250000001,74.38162116588721,87716.30574233178,87418.77925766824,80.90428571428596,-0.1370933651556161,-0.0565756330940026,-0.136352960943209,45.571813631115575,32.83788987293025,87496.4,-0.0612107437134042
87550.0,87599.99,87549.99,87577.72,20.78168,87520.492,87566.76599999999,87558.678,87432.73460000001,87211.1342,87548.62683542211,87552.66061732353,87543.68384478647,87419.81519664614,87268.18865714085,59.74790905878204,87553.5300324296,87524.76916327489,28.7608691547066,46.05313600568596,-17.29226685097936,87558.678,60.04726932876724,87678.77253865753,87438.58346134247,77.67642857142866,0.0710273693043772,-0.0377921314065887,-0.2020283514297283,56.24951867539599,45.08663842895754,87482.52,-0.1087034464930088
87577.72,87607.11,87519.3,87549.53,20.83806,87535.602,87561.51800000001,87555.575,87447.6602,87217.42950000001,87548.92789028141,87552.09141417379,87544.24062147348,87424.90205167963,87273.75977284103,54.80075974881706,87552.91464282504,87526.60329932859,26.31134349644708,42.10477750383818,-15.7934340073911,87555.575,58.75876216986802,87673.09252433974,87438.05747566026,79.28999999999984,0.0863685406791825,-0.0599073012137463,-0.0708353769175995,45.39468617635762,49.07200616095642,87452.29,-0.1110685574211594
87549.52,87549.53,87411.42,87447.2,50.39664,87528.584,87542.849,87549.1655,87454.19679999999,87221.7875,87515.01859352094,87533.02024796036,87534.99865752363,87425.77648102553,87277.19423278476,41.62795957065591,87536.65085162118,87520.7215734524,15.929278168769088,36.86967763682436,-20.94039946805528,87549.1655,63.299672859353855,87675.76484571872,87422.56615428129,82.84071428571458,-0.0401109756043127,-0.2130340214271053,-0.1463767389445869,12.78222349242607,38.14214278139325,87495.72,0.0554849097512602
87447.2,87475.38,87434.18,87470.58,15.16489,87519.004,87525.551,87546.1595,87461.38900000001,87224.81820000001,87500.20572901398,87521.66747560393,87528.86354728328,87427.53348176964,87281.02365391773,38.10481267639431,87526.48610521792,87517.0073828263,9.478722391620977,31.39148658778369,-21.912764196162712,87546.1595,65.60813031208426,87677.37576062416,87414.94323937583,78.6207142857155,-0.0547312978927405,-0.1973676103526611,-0.0686844729906099,21.13460988854096,26.43717318577491,87418.0,-0.0601116398222142
87470.59,87500.0,87456.03,87499.99,17.95379,87509.004,87508.532,87547.04000000001,87468.30860000002,87227.52970000001,87500.13381934266,87517.72611640321,87526.11368563726,87430.37491385711,87285.35962116688,40.10781093817001,87522.40978133824,87515.74683595027,6.662945387972286,26.44577834782141,-19.782832959849124,87547.04000000001,64.82056244697746,87676.68112489396,87417.39887510605,76.71714285714344,-0.0571102292530212,-0.194125300073511,0.0201297678458223,31.64118319520132,21.852672192056144,87340.71,-0.1820343065182051
87499.99,87519.06,87482.32,87513.37,29.20731,87496.13399999999,87508.313,87544.02849999999,87476.40220000001,87228.84330000001,87504.54587956177,87516.93409523899,87524.90000129087,87433.62962311762,87289.87467817347,42.152974504249386,87521.01904574774,87515.57077402802,5.448271719724289,22.246277022201987,-16.798005302477698,87544.02849999999,64.92070209833985,87673.86990419666,87414.18709580331,76.41428571428592,-0.0734775922460739,-0.0025024121424799,-0.068776434907336,36.42112032009064,29.73230446794433,87330.16,-0.209350868330167
87513.38,87532.0,87473.37,87521.61,18.13896,87490.55,87513.076,87546.188,87483.3942,87230.25930000002,87510.23391970785,87517.78425974099,87524.58666783459,87437.07983397576,87294.46349642746,39.62598861704504,87521.10996178655,87516.01812410001,5.09183768654475,18.81538915507054,-13.723551468525793,87546.188,63.32210835457457,87672.83221670914,87419.54378329085,74.62214285714332,-0.0318905195721752,0.0544504777306498,0.0493721765893795,39.3648185195781,35.809040678290046,87352.68,-0.1930151879061726
87521.6,87521.6,87436.41,87436.42,35.31989,87488.394,87508.48899999999,87543.0095,87488.2374,87231.6908,87485.62927980525,87502.9907579699,87516.18984232654,87437.05395813358,87297.27451630018,33.20522799507063,87508.08073689631,87510.12196675927,-2.041229862952605,14.644065351465912,-16.685295214418517,87543.0095,67.23752089182047,87677.48454178365,87408.53445821635,77.51785714285714,-0.012327438728743,-0.0524334696771155,-0.0726514368744601,8.931123178050928,28.23902067257325,87280.72,-0.1780722495271388
87436.41,87471.06,87424.66,87462.3,36.63633,87486.738,87502.871,87538.952,87491.77760000002,87233.39389999998,87477.85285320351,87495.59243833901,87511.05747639068,87438.04399899108,87300.54234766056,33.12497970581677,87501.03754660458,87506.57959885118,-5.542052246601088,10.606841831852512,-16.1488940784536,87538.952,69.61600062707015,87678.18400125415,87399.71999874586,78.82214285714248,-0.0094660398959223,-0.0641921569021652,-0.0926968265472671,18.17662189197091,22.15752119653334,87348.92,-0.1296329961594934
87462.31,87470.17,87424.98,87470.17,76.78268,87480.774,87494.889,87532.483,87494.10040000001,87236.03039999999,87475.29190213568,87490.97017682281,87507.16343102013,87439.30384216791,87303.90131107322,45.16294038662399,87496.28869328079,87503.88259152888,-7.593898248087498,6.966693815864511,-14.56059206395201,87532.483,69.69982633173811,87671.88265266347,87393.08334733652,68.40928571428542,-0.0340800038948652,-0.0911707699795316,-0.1476948226332264,30.021973529561706,19.04323953319454,87350.5,-0.136812355572189
87470.16,87506.13,87362.67,87383.03,48.61759,87454.706,87475.42,87521.093,87495.00059999998,87237.0607,87444.53793475713,87471.34469012775,87495.3411994944,87437.09702482799,87305.46821580443,41.16561437591117,87478.86427892989,87494.93054771192,-16.06626878202951,2.3601012962857078,-18.426370078315216,87521.093,74.65942138268105,87670.41184276536,87371.77415723463,72.66214285714315,-0.1489372423893575,-0.2223053991357693,-0.2600135165937822,8.329242349861065,18.84261259046459,87319.99,-0.0721421539170633
87383.03,87408.99,87363.71,87400.0,23.10192,87430.384,87460.46699999999,87510.9925,87497.24699999999,87238.82780000001,87429.69195650476,87458.37292828634,87486.26108525685,87435.64223954063,87307.34013232315,42.139049693357904,87466.73131294067,87487.89865528881,-21.167342348140664,-2.3453874325995674,-18.8219549155411,87510.9925,76.77105628448349,87664.53461256895,87357.45038743103,71.10000000000062,-0.138948540823236,-0.1707947489838046,-0.2305997316728203,15.271641302569709,17.874285727330854,87318.42,-0.0933409610984001
87399.99,87440.0,87396.22,87439.99,34.18311,87431.098,87459.746,87501.2975,87501.3868,87241.65400000001,87433.12463766984,87455.03057768883,87481.85431523238,87435.81273995081,87309.96686237617,42.556097190873885,87462.61726479596,87484.34986600815,-21.73260121219209,-6.222830188518072,-15.509771023674022,87501.2975,72.56206257499305,87646.42162514999,87356.17337485001,69.28500000000038,0.004082966800345,-0.0082449752536239,-0.221261432078379,31.63148420880636,18.410789287079076,87333.99,-0.1212259973954708
87440.0,87440.0,87344.0,87367.57,43.65392,87412.152,87449.44499999999,87487.49799999999,87504.60200000001,87243.20959999999,87411.2730917799,87439.12865447268,87470.97009473406,87433.1365540704,87311.10751856674,33.94529324790581,87447.99460867351,87475.6995055631,-27.704896889583324,-10.519243528731124,-17.1856533608522,87487.49799999999,70.29101422040115,87628.08002844079,87346.9159715592,68.69785714285743,-0.1083095230745123,-0.1177653103477727,-0.3149004901215724,8.95823039793506,18.620451969770404,87424.49,0.0651500322144684
87367.56,87414.77,87352.72,87383.69,67.73911,87394.856,87437.81499999999,87473.1735,87505.17959999999,87246.1666,87402.07872785328,87429.048899114,87462.65770475939,87431.19747351862,87312.5447954268,32.56724946541881,87438.10159195452,87468.8839866325,-30.782394677982666,-14.571873758581432,-16.210520919401233,87473.1735,59.46041082648699,87592.09432165298,87354.25267834702,69.55857142857192,-0.0988679912248935,-0.1329143009044964,-0.3267815806925367,15.084945460074584,18.558220022272028,87304.0,-0.0911955079946867
87383.69,87410.61,87344.3,87353.88,32.86759,87389.026,87421.866,87465.0895,87507.9268,87248.8083,87386.01248523552,87415.38182654782,87452.29792335373,87428.16541573359,87313.36331432924,32.472721408991404,87425.14442396151,87460.36517280787,-35.22074884636095,-18.701648776137336,-16.51910007022361,87465.0895,64.19647936624393,87593.48245873248,87336.69654126752,68.02285714285765,-0.0333588798648865,-0.1822464384584776,-0.1847442900439588,4.807084123974462,9.616753327328064,87302.02,-0.059367712115364
87353.87,87390.02,87307.76,87342.7,32.70698,87377.566,87403.975,87458.5255,87510.68379999998,87251.65400000001,87371.57499015701,87402.16694899366,87441.86002589147,87424.81383080286,87313.94423879797,38.81108398646648,87412.46066642896,87451.64923408136,-39.18856765239616,-22.7990325513891,-16.38953510100706,87458.5255,69.71407699625459,87597.95365399252,87319.09734600749,64.03357142857256,-0.065560640732265,-0.2044180860018452,-0.1500789148956016,15.58151980021473,11.824516461421288,87344.93,0.002553161283079
87342.7,87352.67,87278.47,87278.47,29.36037,87345.262,87388.18000000001,87448.3345,87510.2164,87254.53889999999,87340.53999343801,87379.67659463118,87426.29907104466,87419.07485704588,87313.24177862375,31.08520567906584,87391.84671774758,87438.82114266793,-46.97442492035043,-27.63411102518137,-19.34031389516906,87448.3345,80.17057476251712,87608.67564952503,87287.99335047496,66.39071428571437,-0.1847209726350662,-0.1806455479307134,-0.2329842988792241,0.0,6.796201308063092,87386.09,0.1233064695107457
87278.47,87314.72,87262.55,87314.72,37.05483,87334.69200000001,87373.42199999999,87438.1465,87507.0372,87258.0981,87331.93332895868,87367.86630469824,87415.67249284993,87414.98250971074,87313.27105033417,32.001088075853986,87379.98106886334,87429.62846543327,-49.64739656992606,-32.03676813413031,-17.610628435795746,87438.1465,83.65833920657231,87605.46317841315,87270.82982158686,66.97642857142844,-0.0604915531014604,-0.1687355580633043,-0.2328193999712957,19.36166264613057,11.647727482115128,87399.99,0.0976582184538919
87314.71,87348.0,87288.31,87323.45,26.21605,87322.644,87358.75,87426.8195,87504.99960000001,87260.5628,87329.10555263913,87359.79061293491,87406.8893982928,87411.392999526,87313.47261369388,31.381122308929378,87371.28398134591,87421.7633939197,-50.47941257378261,-35.72529702206077,-14.75411555172184,87426.8195,83.05227798681047,87592.92405597362,87260.71494402637,68.61571428571499,-0.0689373497502865,-0.1677371840022701,-0.2587550266996086,22.60159584338276,13.987752829837802,87421.79,0.1126157979328536
87323.45,87341.22,87298.81,87331.24,22.98288,87318.11600000001,87353.57100000001,87414.49549999999,87504.04699999999,87262.2086,87329.81703509275,87354.59959240128,87399.68469369349,87408.24974464263,87313.82444312569,31.320525148655463,87365.12336883115,87415.05795733305,-49.93458850189927,-38.56715531802848,-11.367433183870794,87414.49549999999,77.58960765229276,87569.67471530457,87259.31628469541,67.45714285714348,-0.0259175665694555,-0.0592678006244407,-0.2814414442394608,26.51611657981145,22.82645835644162,87269.71,-0.0704558872632506
87331.24,87455.58,87331.23,87455.57,47.77288,87340.69,87359.128,87409.7975,87504.2928,87264.97140000001,87371.73469006184,87372.95784832831,87405.00710381792,87410.10544093116,87316.63128583608,51.7450019135799,87379.03823516481,87418.05884938245,-39.0206142176321,-38.6578470979492,-0.3627671196828999,87409.7975,71.5961522698387,87552.98980453968,87266.60519546032,70.25357142857267,0.1292265982160145,0.0635812356979403,-0.1073221066977603,79.242959192053,42.78689053841576,87359.99,-0.1092897799419771
87455.57,87498.27,87442.04,87463.89,29.24518,87377.774,87361.51800000001,87410.63200000001,87503.50779999999,87268.51380000002,87402.4531267079,87389.49096681406,87410.6149986924,87412.21463932602,87319.54729997793,50.14967523298471,87392.09235283177,87421.4537494282,-29.361396596432314,-36.79855699764583,7.437160401213511,87410.63200000001,72.15017055896892,87554.93234111795,87266.33165888207,70.9557142857167,0.2124464372484924,0.027333031488208,0.019085802632901,82.65867476804132,62.80591684663528,87427.4,-0.0417200744215758
87463.89,87524.69,87406.41,87496.4,53.81537,87414.11,87374.401,87411.923,87503.0262,87272.6432,87433.7687511386,87408.92897284788,87418.78499881693,87415.51602601912,87323.04933364173,52.35970420482522,87408.13968316534,87427.00532354462,-18.86564037928474,-33.21197367397361,14.346333294688868,87411.923,73.49770802802533,87558.91841605604,87264.92758394395,76.17642857143073,0.2080748813029442,0.1474574604741541,0.0295184963904349,89.20805676355832,83.70323024121757,87406.21,-0.1030785266593685
87496.4,87515.7,87471.18,87482.52,37.38809,87445.924,87384.28400000001,87411.0495,87500.53979999998,87277.5206,87450.01916742574,87422.30915960281,87424.8549989296,87418.14363284191,87326.20716861912,60.30920357283573,87419.58280883222,87431.11752180057,-11.534712968350505,-28.87652153284899,17.341808564498486,87411.0495,72.49291380871537,87556.03532761743,87266.06367238256,69.10928571428771,0.1821618362536137,0.1130989089611622,-0.019965716567516,83.91317616540843,85.25996923233605,87410.74,-0.0820506770952629
87482.52,87547.6,87452.28,87452.29,37.48695,87470.13399999999,87394.125,87407.9955,87499.1898,87282.65969999999,87450.77611161716,87427.76022149321,87427.4678561744,87419.4827060638,87328.70385834943,55.27340204522017,87424.61468439648,87432.68585351904,-8.071169122558786,-24.71545105079095,16.644281928232164,87407.9955,69.16569894370784,87546.32689788743,87269.66410211258,72.68357142857401,0.138610192641253,0.1126567016828339,-0.0697950496021393,66.56376074372523,79.89499789089736,87453.45,0.0013264375352589
87452.29,87537.73,87439.43,87495.72,36.56852,87478.16399999999,87409.427,87406.701,87497.16520000002,87288.9955,87465.75740774478,87440.11654485807,87433.96806034826,87422.47240386522,87332.01110867913,55.58159565731189,87435.5539637201,87437.35504955467,-1.801085834566038,-20.13257800754597,18.33149217297993,87406.701,67.13999630859826,87540.9809926172,87272.4210073828,76.57785714286001,0.0459090255772176,0.1751949504652517,-0.0295812657011174,81.79968426591682,77.42554039168353,87593.32,0.1115483134489387
87495.72,87495.72,87417.99,87418.0,18.59124,87468.98599999999,87423.38,87405.78,87493.8678,87294.6855,87449.83827182985,87436.09535488387,87432.44729269604,87422.29701547834,87333.71385900231,54.99772065090213,87432.853353917,87435.92134218024,-3.0679882632393856,-16.719660058684653,13.651671795445267,87405.78,66.83651956435325,87539.45303912871,87272.10696087129,75.27285714285972,-0.0524673668184649,0.1598676053785164,-0.0210667362638972,54.534292229431856,67.63257907969133,87481.4,0.0725251092452288
87417.99,87422.01,87340.71,87340.71,38.81433,87437.848,87425.979,87399.7005,87489.8622,87300.01269999999,87413.46218121992,87418.7525630868,87423.71040767738,87419.09752467526,87333.85239644781,46.20116669612903,87418.67745331439,87428.8686501669,-10.191196852509163,-15.413967417449555,5.22277056494039,87399.7005,66.9546880151878,87533.60987603039,87265.79112396963,76.64785714285868,-0.1779387494799666,0.0297658859812033,-0.1390198977159307,27.419750920892017,54.5845758054136,87411.44,0.0809817094456822
87340.71,87356.85,87280.0,87330.16,39.71511,87407.376,87426.65,87392.7,87483.0748,87303.7567,87385.69478747995,87402.64482434375,87414.80084504143,87415.60977860958,87333.77927968647,47.829587877900494,87405.05938357372,87421.55689830269,-16.497514728966053,-15.630676879752857,-0.8668378492131961,87392.7,66.51690145407589,87525.73380290814,87259.66619709185,77.4007142857164,-0.1741605065789131,0.007684075697889,-0.1600659973565732,23.718645851604943,35.22422966730964,87379.63,0.0566470964899195
87330.16,87352.68,87302.0,87352.68,32.53479,87387.454,87428.794,87391.18250000001,87475.0282,87307.9346,87374.68985831997,87393.5603108267,87408.88457408511,87413.14194415431,87334.15355137584,50.89461794972895,87397.00101687007,87416.45490583582,-19.45388896575605,-16.395319296953495,-3.058569668802555,87391.18250000001,67.0928268096824,87525.36815361938,87256.99684638064,75.14500000000096,-0.1139021059368472,0.0245502067759417,-0.0347321442161097,31.61901420802988,27.58580366017564,87434.82,0.0940326043803281
87352.68,87389.0,87276.4,87280.72,36.29844,87344.454,87411.30900000001,87385.2185,87468.4108,87311.81820000001,87343.36657221332,87373.04389067637,87396.67842417225,87407.9489267365,87333.09546124958,50.198935474173766,87379.1116296593,87406.4004683665,-27.28883870720165,-18.574023179003127,-8.714815528198521,87385.2185,71.42914430138607,87528.07678860278,87242.36021139723,77.88785714285872,-0.2457263052409897,-0.1999300902161049,-0.1364759725400399,6.374320294684466,20.57066011810646,87425.66,0.1660618748332992
87280.72,87348.93,87249.68,87348.92,41.07836,87330.638,87399.812,87380.66500000001,87463.88139999998,87315.3515,87345.21771480888,87368.65772873521,87392.13000282251,87405.63406686448,87333.40881845256,52.86211629230396,87374.46676355787,87402.1426558949,-27.675892337036203,-20.394397010609744,-7.281495326426459,87380.66500000001,70.65233899428843,87521.96967798859,87239.36032201143,81.25071428571599,-0.0790226269189453,-0.1314485326458725,-0.1041514300264778,33.310955961332226,23.768096821348887,87434.55,0.0980321222059811
87348.93,87387.03,87338.32,87350.5,40.77923,87332.59599999999,87385.222,87379.8115,87460.2774,87320.03629999999,87346.97847653925,87365.35632351063,87388.16524064893,87403.4719465953,87333.74725769112,52.29116904677235,87370.77956916436,87398.31727397676,-27.53770481240645,-21.823058570969085,-5.714646241437361,87379.8115,70.92144878477924,87521.65439756955,87237.96860243044,80.46642857142953,0.0112089768906198,-0.1667497177026633,-0.0195381421275731,33.841299677766735,24.5088586445945,87482.88,0.1515503631919733
87350.49,87408.39,87306.99,87319.99,29.27153,87330.562,87368.969,87376.6265,87457.0296,87324.94140000001,87337.98231769285,87357.10790105414,87381.67236058714,87400.19814476803,87333.47483674674,49.08242663491178,87362.96578929291,87392.51525368218,-29.54946438927436,-23.36833973463014,-6.181124654644222,87376.6265,72.15767481407184,87520.94184962814,87232.31115037185,84.68000000000029,-0.011645461316001,-0.1857856861004925,-0.072896898723318,23.600295381313508,30.25085034013752,87510.65,0.2183463374194029
87319.99,87320.0,87272.9,87318.42,29.00072,87323.70999999999,87355.582,87374.8535,87451.92599999999,87329.9735,87331.46154512858,87350.07373722612,87375.6483262455,87396.9911586987,87333.1767211676,36.012809268360726,87356.11259094015,87387.02671637239,-30.914125432245783,-24.87749687415327,-6.036628558092513,87374.8535,73.17448270253405,87521.20246540506,87228.50453459493,79.16214285714315,-0.0392203192849938,-0.1530777524522131,-0.0405935031162929,23.073308270677455,26.83830110991926,87497.03,0.2045501968542268
87318.41,87336.95,87303.91,87333.99,28.5201,87334.364,87339.409,87374.418,87449.0374,87336.4655,87332.30436341907,87347.14942136682,87371.68086660307,87394.52052502424,87333.19282569893,36.94524843222415,87352.7091154109,87383.09807071518,-30.38895530428272,-25.979788560179163,-4.409166744103555,87374.418,73.40148367992917,87521.22096735987,87227.61503264014,77.50571428571337,0.0610329520654762,-0.1848433271935956,-0.0099722129038748,28.299543501614053,24.991049051201703,87464.39,0.149311854410859
87333.99,87439.3,87315.19,87424.49,58.08069,87349.478,87340.05799999999,87381.71900000001,87447.5274,87343.76950000001,87363.03290894604,87361.21134475466,87376.71030787897,87395.69579855271,87335.00069053659,43.52756926068031,87363.7523284246,87386.1641395511,-22.411811126497923,-25.26619307344292,2.8543819469449936,87381.71900000001,70.56272789135447,87522.84445578272,87240.5935442173,77.92214285714206,0.0865150937183978,0.0074241002997244,0.1673035744095941,58.6768259935569,36.6832259219495,87514.88,0.1033920815551791
87424.48,87439.14,87274.03,87304.0,69.02767,87340.178,87336.387,87381.183,87442.7384,87351.01120000001,87343.3552726307,87350.80928207199,87369.78551665241,87392.09988488398,87334.38681547646,36.51905998912573,87354.55966251311,87380.07790699176,-25.51824447864783,-25.316603354483902,-0.2016411241639275,87381.183,71.13682288080136,87523.4566457616,87238.9093542384,86.53571428571324,-0.0532338109112129,-0.0420308009861702,-0.012277425845264,18.23308270676848,35.06981740064651,87458.04,0.1764409419957775
87303.99,87345.0,87302.0,87302.02,28.90075,87336.584,87333.573,87380.11150000001,87436.78779999999,87357.9015,87329.57684842046,87341.93850351343,87363.33165792361,87388.56734037874,87333.74588843732,38.1466231246162,87346.47663751109,87374.2958398072,-27.81920229610114,-25.81712314280735,-2.0020791532937885,87380.11150000001,72.20556286227851,87524.52262572457,87235.70037427546,82.79857142856989,-0.0205794801396597,-0.032222544880256,-0.0245409451871125,18.170456517969285,31.69345507276492,87462.8,0.1841652690281379
87302.01,87350.0,87286.27,87344.93,52.42468,87341.886,87332.79800000001,87380.796,87431.46979999999,87364.5307,87334.69456561364,87342.48241196552,87361.57911907375,87386.85607212859,87333.96735599301,38.09583958316778,87346.2386932786,87372.12059241407,-25.881899135463755,-25.830078341338638,-0.0518207941251205,87380.796,71.78152763472262,87524.35905526945,87237.23294473055,80.32928571428367,0.0303601462325886,-0.0088720803986808,0.0156759482631718,38.71321736302912,25.038918862588982,87454.58,0.1255367655569805
87344.93,87392.52,87328.12,87386.09,30.50934,87352.30600000001,87343.33499999999,87377.322,87427.1514,87369.6282,87351.82637707576,87350.41106433542,87363.91348868578,87386.82603008434,87334.9994875575,47.326530270278944,87352.36966354343,87373.15536334636,-20.78569980293105,-24.82120263365712,4.03550283072607,87377.322,69.6210299149312,87516.56405982986,87238.07994017014,79.37714285714173,0.0596560399908296,0.1207254018986025,-0.0794460547224318,71.93861407024384,42.94076265041412,87505.29,0.1364061488504601
87386.08,87400.0,87384.0,87399.99,22.14151,87347.406,87348.44200000001,87374.12700000001,87422.4734,87375.1499,87367.88091805052,87359.42541627443,87367.34934690618,87387.34226419868,87336.28642839796,55.55680539932503,87359.69586915213,87375.1431142096,-15.447245057468535,-22.946411118419405,7.49916606095087,87374.12700000001,66.85031489194292,87507.82762978389,87240.42637021613,74.71285714285685,-0.0280241840701633,0.0584666644991127,-0.0730587217193212,79.26906444468113,63.3069652926514,87415.56,0.0178146473472049
87399.99,87493.02,87370.21,87421.79,83.98078,87370.964,87355.57100000001,87370.3965,87418.03799999999,87380.7189,87385.85061203368,87370.76443149726,87372.53417101035,87388.69315579873,87337.97956842967,58.41182410722423,87369.2488123595,87378.59843908297,-9.349626723473191,-20.227054239430164,10.87742751595697,87370.3965,61.53863564198873,87493.47377128399,87247.31922871602,77.99571428571342,0.134919362228536,0.0816137285991391,-0.0852720797655637,70.72819922741546,73.97862591411352,87534.77,0.1292355143952216
87421.8,87432.82,87269.7,87269.71,36.77012,87364.50200000001,87350.543,87359.75600000001,87410.02859999999,87384.6774,87347.13707468913,87352.39089849775,87362.74139281889,87384.02714968898,87336.6276957875,43.84687263612306,87353.93514891957,87370.53262878052,-16.59747986095317,-19.501139363734765,2.903659502781593,87359.75600000001,59.49558014624268,87478.74716029249,87240.76483970752,86.02714285714319,-0.0370094529313247,-0.0575813167179695,-0.2432600249741345,8.23128133476308,52.742848335619925,87543.11,0.3132816643942029
87269.71,87361.78,87255.63,87359.99,49.49845,87367.514,87354.7,87355.141,87406.91720000001,87388.82269999999,87351.42138312609,87353.77255331633,87362.47935540756,87383.08451636785,87337.09031567289,55.72321776673977,87354.8666644704,87369.7516933153,-14.885028844888438,-18.5779172599655,3.6928884150770607,87355.141,55.37732111414481,87465.8956422283,87244.38635777171,85.56642857142808,0.0172419853104344,0.0476073662349918,-0.1055432625034602,45.33163474973585,41.43037177063817,87479.75,0.1370879277802055
87360.0,87427.4,87323.39,87427.4,31.58004,87375.776,87364.041,87351.725,87405.9856,87394.005,87376.74758875073,87367.15936180427,87368.66227394016,87384.82237847106,87338.87862625363,55.67265157429082,87366.02563916726,87374.0219382549,-7.996299087637453,-16.46159362549989,8.465294537862437,87351.725,47.843952981919365,87447.41290596385,87256.03709403616,85.9064285714277,0.0472729698742568,0.1069572110469208,-0.0780838194142652,72.35772357723154,41.97354655391019,87438.35,0.0125246776182428
87427.4,87462.48,87395.59,87406.21,27.06036,87377.01999999999,87362.213,87351.1355,87404.464,87398.6308,87386.5683925005,87374.25947783985,87372.23824785062,87385.6611087271,87340.21192078326,53.91579391298302,87372.20784852614,87376.40623912492,-4.198390598772676,-14.008953020154449,9.810562421381771,87351.1355,47.050433353776086,87445.23636670756,87257.03463329245,87.20499999999967,0.0071167056197696,-0.0209094728490844,-0.0134869248896052,63.43148405577409,60.37361412758052,87504.94,0.1129553609520375
87406.22,87410.76,87352.45,87410.74,30.78537,87374.81000000001,87372.887,87354.637,87402.30920000002,87403.4782,87394.62559500034,87380.89230005078,87375.90508138866,87386.64459465937,87341.6085164113,56.620511548506975,87378.13587182981,87378.94948067122,-0.8136088414030382,-11.369884184404167,10.55627534300113,87354.637,48.80677132799443,87452.250542656,87257.02345734401,84.12714285714277,-0.0126398693048868,0.1222624392925864,0.0801802504238891,65.3397362989178,67.04298131064117,87507.68,0.1109017038409556
87410.75,87460.0,87408.99,87453.45,43.82507,87411.558,87388.03,87360.8015,87400.3784,87408.99940000002,87414.23373000023,87394.08460913245,87383.29031173259,87389.26441447665,87343.82319925465,59.29305859520226,87389.72266077908,87384.46803765855,5.254623120534234,-8.044982723416489,13.299605843950722,87360.8015,53.14566965417568,87467.09283930836,87254.51016069164,84.4064285714277,0.2105426957417222,0.1734553221105272,0.1411768855112516,83.33122709465138,70.70081581644779,87507.42,0.0617128312262136
