open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-03-23 08:00:00,84279.82,84354.2,84263.05,84347.12,208.36154,2025-03-23 08:59:59.999,17567802.9838379,25700,104.73618,8830406.9233138,0
2025-03-23 09:00:00,84347.12,84376.25,84320.0,84325.66,170.00464,2025-03-23 09:59:59.999,14338810.9733654,18789,61.6028,5195833.0779423,0
2025-03-23 10:00:00,84325.67,84500.0,84314.31,84461.98,220.59011,2025-03-23 10:59:59.999,18618389.6213722,25909,105.25997,8883775.9215075,0
2025-03-23 11:00:00,84461.98,85027.32,84461.97,84679.99,1038.99732,2025-03-23 11:59:59.999,88116257.1735512,108349,590.44235,50072417.4640886,0
2025-03-23 12:00:00,84680.0,84811.48,84573.4,84725.24,314.80166,2025-03-23 12:59:59.999,26669324.7334263,48299,162.58283,13772582.8902439,0
2025-03-23 13:00:00,84725.24,85108.47,84644.24,85093.59,630.37542,2025-03-23 13:59:59.999,53544819.4359884,77844,389.01906,33050894.5614307,0
2025-03-23 14:00:00,85093.59,85214.35,84850.43,84899.76,579.89326,2025-03-23 14:59:59.999,49290129.6332795,88018,247.14318,21012877.2737183,0
2025-03-23 15:00:00,84899.77,85254.17,84899.76,85189.41,440.6707,2025-03-23 15:59:59.999,37506432.6151292,72018,230.84211,19649899.2291034,0
2025-03-23 16:00:00,85189.41,85394.37,84942.77,85250.0,588.31748,2025-03-23 16:59:59.999,50124077.6417257,85550,304.74813,25967354.6196749,0
2025-03-23 17:00:00,85250.01,85413.05,84876.87,85017.66,462.33011,2025-03-23 17:59:59.999,39361572.4511055,78096,200.75798,17094303.5935187,0
2025-03-23 18:00:00,85017.67,85036.0,84800.0,84972.78,336.96182,2025-03-23 18:59:59.999,28614232.4109729,47708,153.84609,13063673.9660655,0
2025-03-23 19:00:00,84972.79,85080.0,84903.94,85011.19,193.581,2025-03-23 19:59:59.999,16454835.6731127,29249,91.92359,7812823.1954497,0
2025-03-23 20:00:00,85011.2,85272.65,85011.19,85102.62,223.47842,2025-03-23 20:59:59.999,19032695.9307874,35664,99.03999,8435245.1960481,0
2025-03-23 21:00:00,85102.61,85184.0,84923.91,85179.99,220.04471,2025-03-23 21:59:59.999,18709429.3809969,37459,117.81295,10016841.8928688,0
2025-03-23 22:00:00,85179.99,85679.18,85160.37,85361.21,672.70218,2025-03-23 22:59:59.999,57469566.540745,103067,406.34878,34717273.3300827,0
2025-03-23 23:00:00,85361.22,86129.64,85361.22,86082.5,888.58802,2025-03-23 23:59:59.999,76241077.9312518,103247,559.90382,48057362.9875858,0
2025-03-24 00:00:00,86082.5,86641.13,85865.64,86021.74,1253.7974,2025-03-24 00:59:59.999,108088688.0749031,160949,681.55627,58778136.6277947,0
2025-03-24 01:00:00,86021.74,86038.78,85528.38,85563.04,808.31786,2025-03-24 01:59:59.999,69304283.0395444,109018,349.28166,29951276.5386233,0
2025-03-24 02:00:00,85563.03,85950.0,85519.09,85883.16,491.12974,2025-03-24 02:59:59.999,42113603.676563,70428,252.51641,21654739.1259709,0
2025-03-24 03:00:00,85883.16,86577.15,85875.91,86532.07,1018.39825,2025-03-24 03:59:59.999,87861923.9574259,122660,587.63876,50686944.8815063,0
2025-03-24 04:00:00,86532.07,86932.47,86532.06,86841.83,1254.55624,2025-03-24 04:59:59.999,108841050.4353592,135881,498.9687,43289872.9643714,0
2025-03-24 05:00:00,86841.83,87027.32,86812.05,86899.73,899.4714,2025-03-24 05:59:59.999,78191892.4366574,86703,503.35815,43761629.544151,0
2025-03-24 06:00:00,86899.72,87300.0,86899.72,87113.37,1182.96937,2025-03-24 06:59:59.999,102980858.8724644,101026,594.49555,51750863.0700975,0
2025-03-24 07:00:00,87113.37,87178.52,86753.1,86874.52,840.27046,2025-03-24 07:59:59.999,73058888.5775116,79956,388.68903,33799812.2625439,0
2025-03-24 08:00:00,86874.52,87519.38,86838.76,87416.35,1152.73374,2025-03-24 08:59:59.999,100607804.7175545,107180,775.87632,67719342.7570802,0
2025-03-24 09:00:00,87416.34,87513.52,87125.72,87163.73,697.87829,2025-03-24 09:59:59.999,60922674.9207388,74245,348.22901,30400372.1079524,0
2025-03-24 10:00:00,87163.73,87909.99,87129.63,87801.27,1152.2906,2025-03-24 10:59:59.999,100910857.239525,91099,715.29016,62633099.6273065,0
2025-03-24 11:00:00,87801.28,87858.82,87515.25,87689.52,731.38051,2025-03-24 11:59:59.999,64126513.5918335,77646,343.65195,30137333.9696629,0
2025-03-24 12:00:00,87689.52,87711.7,87246.89,87328.1,1023.53081,2025-03-24 12:59:59.999,89499959.4678574,129895,470.41518,41147053.0507088,0
2025-03-24 13:00:00,87328.09,87710.33,87138.6,87704.46,1429.38625,2025-03-24 13:59:59.999,124954196.7665673,159927,830.19852,72595810.0019241,0
2025-03-24 14:00:00,87704.47,88765.43,87640.77,87961.9,4043.87489,2025-03-24 14:59:59.999,356834713.2764378,313332,2128.90039,187948736.7840346,0
2025-03-24 15:00:00,87961.9,88372.0,87678.06,88350.01,1848.70464,2025-03-24 15:59:59.999,162789365.0460387,174158,898.57833,79148343.6400124,0
2025-03-24 16:00:00,88350.01,88499.98,87690.59,88057.54,1818.05892,2025-03-24 16:59:59.999,160125107.3113037,183227,697.52441,61452010.8802503,0
2025-03-24 17:00:00,88057.53,88486.55,87941.06,88461.88,1471.3501,2025-03-24 17:59:59.999,129855603.0337621,121418,751.17126,66285378.1120346,0
2025-03-24 18:00:00,88461.88,88536.0,88123.11,88464.38,915.48486,2025-03-24 18:59:59.999,80907961.9506035,99615,406.89698,35964881.250585,0
2025-03-24 19:00:00,88464.38,88508.0,87967.82,88222.0,1445.9412,2025-03-24 19:59:59.999,127608254.997925,115170,422.1096,37250852.7579504,0
2025-03-24 20:00:00,88222.01,88481.14,87807.62,87832.0,1094.06938,2025-03-24 20:59:59.999,96394852.2886836,98027,355.26791,31307769.8984418,0
2025-03-24 21:00:00,87832.0,88274.0,87797.21,88100.01,1366.12115,2025-03-24 21:59:59.999,120253890.6038385,93145,486.66523,42833211.5872441,0
2025-03-24 22:00:00,88100.01,88184.79,87302.88,87457.65,1519.59209,2025-03-24 22:59:59.999,133241315.6405072,117266,596.64207,52295898.7029344,0
2025-03-24 23:00:00,87457.66,87537.22,87050.6,87498.16,656.31296,2025-03-24 23:59:59.999,57291658.0282379,94742,296.03393,25845296.9697226,0
2025-03-25 00:00:00,87498.16,87679.25,87262.0,87599.99,716.31289,2025-03-25 00:59:59.999,62686035.1524215,85195,345.14642,30207268.1973804,0
2025-03-25 01:00:00,87600.0,87600.0,86813.16,87088.31,821.47808,2025-03-25 01:59:59.999,71585224.4459464,110065,324.05076,28231061.3521626,0
2025-03-25 02:00:00,87088.31,87088.31,86820.29,86854.94,499.30174,2025-03-25 02:59:59.999,43416840.1762893,78920,157.46334,13693463.2510762,0
2025-03-25 03:00:00,86854.94,86984.16,86330.66,86520.88,930.82585,2025-03-25 03:59:59.999,80629820.7990069,106916,340.65567,29501982.5781102,0
2025-03-25 04:00:00,86520.89,86666.66,86310.0,86547.17,652.1185,2025-03-25 04:59:59.999,56408445.0019085,83819,346.02998,29936193.1435137,0
2025-03-25 05:00:00,86547.16,86772.72,86400.0,86656.07,763.58885,2025-03-25 05:59:59.999,66133423.915092,71897,381.88246,33075774.7995038,0
2025-03-25 06:00:00,86656.06,86879.77,86524.0,86534.5,672.24724,2025-03-25 06:59:59.999,58279742.1696895,65239,315.51747,27356562.694924,0
2025-03-25 07:00:00,86534.49,86815.22,86332.87,86436.82,837.8247,2025-03-25 07:59:59.999,72486807.9962909,68899,256.91786,22231894.2171976,0
2025-03-25 08:00:00,86436.82,86764.46,86406.49,86714.79,590.42873,2025-03-25 08:59:59.999,51127266.1232994,57948,316.6919,27420109.2383873,0
2025-03-25 09:00:00,86714.8,87350.0,86642.0,87221.66,856.95188,2025-03-25 09:59:59.999,74598326.3084433,101917,494.29957,43017212.5521168,0
2025-03-25 10:00:00,87221.65,87285.99,86947.21,87130.14,512.36018,2025-03-25 10:59:59.999,44624032.2363517,68189,206.84214,18014646.9325192,0
2025-03-25 11:00:00,87130.14,87500.0,87051.56,87370.43,720.34277,2025-03-25 11:59:59.999,62919788.9154985,91596,357.41445,31217026.5579532,0
2025-03-25 12:00:00,87370.44,87443.4,86929.46,87084.02,820.26612,2025-03-25 12:59:59.999,71509736.221572,94388,279.78502,24393497.5096422,0
2025-03-25 13:00:00,87084.01,87992.0,87043.47,87594.4,1842.02583,2025-03-25 13:59:59.999,161174351.6278015,265153,836.79436,73229764.3223045,0
2025-03-25 14:00:00,87594.41,88228.0,87333.34,88022.4,1612.85101,2025-03-25 14:59:59.999,141696049.991101,258755,782.02077,68710875.530098,0
2025-03-25 15:00:00,88022.39,88258.8,87713.62,87774.37,1355.39717,2025-03-25 15:59:59.999,119182712.4950557,185010,584.87351,51432801.4440559,0
2025-03-25 16:00:00,87774.37,87979.99,87633.01,87792.4,925.68272,2025-03-25 16:59:59.999,81261772.9438301,131987,323.36037,28385341.5815901,0
2025-03-25 17:00:00,87792.41,88321.27,87792.41,87937.27,781.72672,2025-03-25 17:59:59.999,68830384.9237989,139707,355.93299,31341966.7138884,0
2025-03-25 18:00:00,87937.27,88059.99,87588.59,87822.0,677.98013,2025-03-25 18:59:59.999,59518105.5855639,114706,217.66706,19113502.906913,0
2025-03-25 19:00:00,87822.0,88250.0,87816.67,88116.23,883.99101,2025-03-25 19:59:59.999,77830637.265674,121367,360.80717,31765216.4913246,0
2025-03-25 20:00:00,88116.23,88539.63,87807.32,87849.98,1448.76327,2025-03-25 20:59:59.999,127803959.7173187,146747,693.6292,61205889.0311428,0
2025-03-25 21:00:00,87849.99,88198.12,87702.92,87746.0,1029.18285,2025-03-25 21:59:59.999,90523546.0664377,93943,293.77721,25836492.5291057,0
2025-03-25 22:00:00,87746.0,87805.82,87161.32,87464.73,1483.32257,2025-03-25 22:59:59.999,129824664.8891868,141391,496.93878,43495606.3119554,0
2025-03-25 23:00:00,87464.72,87503.45,87132.65,87392.87,1208.28167,2025-03-25 23:59:59.999,105519915.9307155,119061,372.06448,32493922.7469158,0
2025-03-26 00:00:00,87392.88,87814.0,87199.99,87652.0,743.29052,2025-03-26 00:59:59.999,65050576.353228,88684,397.58967,34799354.1159707,0
2025-03-26 01:00:00,87652.0,87892.14,87567.42,87836.04,483.00014,2025-03-26 01:59:59.999,42390394.1069425,66351,248.38458,21799876.7702526,0
2025-03-26 02:00:00,87836.04,87836.04,87300.0,87324.6,567.91066,2025-03-26 02:59:59.999,49684453.8782135,58018,195.71191,17125016.7857854,0
2025-03-26 03:00:00,87324.61,87405.37,87030.56,87153.51,581.95224,2025-03-26 03:59:59.999,50739547.9929618,62297,217.85984,18994137.2447383,0
2025-03-26 04:00:00,87153.5,87455.64,87052.0,87326.78,593.36059,2025-03-26 04:59:59.999,51781656.0349701,60346,316.66201,27634143.3980455,0
2025-03-26 05:00:00,87326.79,87630.0,87215.69,87520.35,667.80685,2025-03-26 05:59:59.999,58379688.0691383,48990,337.22573,29493300.4224185,0
2025-03-26 06:00:00,87520.36,87923.92,87442.83,87909.07,540.14228,2025-03-26 06:59:59.999,47352306.6469697,47703,325.65095,28556805.4101314,0
2025-03-26 07:00:00,87909.07,88275.0,87754.35,88140.45,1053.47194,2025-03-26 07:59:59.999,92786694.6166491,86690,572.97255,50483049.2797076,0
2025-03-26 08:00:00,88140.45,88200.0,87886.1,87959.73,525.11331,2025-03-26 08:59:59.999,46222930.1406822,59816,236.22879,20791207.179332,0
2025-03-26 09:00:00,87959.73,88056.61,87837.49,87939.99,393.0975,2025-03-26 09:59:59.999,34568479.9661769,43067,206.51437,18161966.3810994,0
2025-03-26 10:00:00,87940.0,88259.81,87939.99,88208.47,556.20541,2025-03-26 10:59:59.999,49036151.1999131,55584,297.6036,26238981.9877689,0
2025-03-26 11:00:00,88208.47,88242.0,87923.91,87954.96,940.31797,2025-03-26 11:59:59.999,82852110.3124133,67105,209.7962,18486493.8048522,0
2025-03-26 12:00:00,87954.97,88000.0,87586.72,87813.17,825.39906,2025-03-26 12:59:59.999,72446523.5253582,82109,310.82389,27291492.3590489,0
2025-03-26 13:00:00,87813.16,87920.08,86719.0,86841.31,1682.40584,2025-03-26 13:59:59.999,147075813.6429133,210532,632.12766,55283847.8299095,0
2025-03-26 14:00:00,86841.3,87294.05,86434.36,86773.14,1940.95752,2025-03-26 14:59:59.999,168453696.6197482,270864,1029.06825,89324079.2778244,0
2025-03-26 15:00:00,86773.14,87018.87,86546.23,86752.52,1188.33868,2025-03-26 15:59:59.999,103152717.8329322,174186,529.55396,45967616.4644383,0
2025-03-26 16:00:00,86752.52,87058.4,86391.3,86513.99,751.20508,2025-03-26 16:59:59.999,65127679.1600777,131524,333.7703,28944622.716704,0
2025-03-26 17:00:00,86513.99,86829.88,86476.88,86569.99,568.00228,2025-03-26 17:59:59.999,49191885.5639206,115807,289.4637,25069950.94591,0
2025-03-26 18:00:00,86570.0,86750.01,86181.39,86198.53,562.82437,2025-03-26 18:59:59.999,48670481.1732149,93676,225.63452,19516776.2541655,0
2025-03-26 19:00:00,86198.52,86800.77,85860.0,86567.19,1124.92816,2025-03-26 19:59:59.999,97053531.615177,190005,570.9355,49284641.4489787,0
2025-03-26 20:00:00,86567.18,87404.34,86520.1,87280.0,896.05809,2025-03-26 20:59:59.999,78067424.5226996,143398,493.1306,42966794.1539477,0
2025-03-26 21:00:00,87280.0,87302.0,86728.91,87109.65,541.36601,2025-03-26 21:59:59.999,47125654.7895686,82800,264.71167,23037343.4323316,0
2025-03-26 22:00:00,87109.64,87147.92,86753.52,86829.48,347.87603,2025-03-26 22:59:59.999,30235735.3654645,81960,173.63213,15087216.1644302,0
2025-03-26 23:00:00,86829.48,86952.2,86562.0,86909.17,333.75432,2025-03-26 23:59:59.999,28960822.45713,58642,175.92515,15266139.4690222,0
2025-03-27 00:00:00,86909.17,87308.0,86796.26,87285.29,439.26833,2025-03-27 00:59:59.999,38241574.5828106,75151,244.2148,21262860.9403821,0
2025-03-27 01:00:00,87285.3,87519.38,87178.79,87378.87,484.20578,2025-03-27 01:59:59.999,42289833.5372052,72362,235.09345,20534824.5327544,0
2025-03-27 02:00:00,87378.88,87756.39,87338.79,87575.39,474.68254,2025-03-27 02:59:59.999,41573432.7956392,82558,244.76662,21438023.7064496,0
2025-03-27 03:00:00,87575.38,87675.0,87434.78,87670.18,493.00757,2025-03-27 03:59:59.999,43177199.8127325,49855,206.35401,18073256.0284341,0
2025-03-27 04:00:00,87670.17,87691.34,87411.42,87521.61,389.92917,2025-03-27 04:59:59.999,34123101.8546386,51574,152.1804,13317050.0504495,0
2025-03-27 05:00:00,87521.6,87521.6,87262.55,87314.72,498.02432,2025-03-27 05:59:59.999,43527493.2162721,44502,162.52648,14202893.5916774,0
2025-03-27 06:00:00,87314.71,87547.6,87280.0,87352.68,421.13139,2025-03-27 06:59:59.999,36814933.3161974,49289,238.42899,20843161.3156599,0
2025-03-27 07:00:00,87352.68,87439.3,87249.68,87399.99,466.03302,2025-03-27 07:59:59.999,40704407.4114215,55706,207.47939,18120993.8520496,0
2025-03-27 08:00:00,87399.99,87597.6,87255.63,87434.82,539.0982,2025-03-27 08:59:59.999,47130507.2483959,62613,247.86121,21669150.1324648,0
2025-03-27 09:00:00,87434.82,87537.74,87385.85,87415.56,453.07467,2025-03-27 09:59:59.999,39630393.0110631,61033,213.07015,18637312.2901014,0
2025-03-27 10:00:00,87415.57,87597.6,87108.99,87195.59,529.03139,2025-03-27 10:59:59.999,46221824.4189685,65573,242.45617,21187663.0187,0
2025-03-27 11:00:00,87195.59,87316.29,86787.0,86943.52,674.57069,2025-03-27 11:59:59.999,58721117.5872411,96529,273.64098,23829543.9475242,0
2025-03-27 12:00:00,86943.51,87110.1,86724.85,86761.05,665.70609,2025-03-27 12:59:59.999,57871796.3122182,103983,318.07088,27649342.2273804,0
2025-03-27 13:00:00,86761.04,86861.71,85800.0,86383.83,2610.92782,2025-03-27 13:59:59.999,225154006.65170968,313970,1165.90532,100544989.5899378,0
2025-03-27 14:00:00,86383.82,87321.56,86189.19,87297.33,2709.46975,2025-03-27 14:59:59.999,235057431.6773436,272830,1622.51485,140785488.0985158,0
2025-03-27 15:00:00,87297.34,87575.0,86752.58,86974.07,1554.66361,2025-03-27 15:59:59.999,135558891.2668059,180420,699.7249,61034752.9778805,0
2025-03-27 16:00:00,86974.07,87271.43,86805.2,86835.24,671.69986,2025-03-27 16:59:59.999,58464288.5213432,129979,244.03675,21242961.2583944,0
2025-03-27 17:00:00,86835.24,87150.95,86796.0,86913.05,596.49192,2025-03-27 17:59:59.999,51864920.6574506,120897,257.41179,22380736.2134649,0
2025-03-27 18:00:00,86913.04,87420.0,86876.0,87206.52,473.09632,2025-03-27 18:59:59.999,41237666.0870487,103020,222.07273,19358752.7361596,0
2025-03-27 19:00:00,87206.52,87429.21,87022.99,87060.41,473.80058,2025-03-27 19:59:59.999,41341449.5639864,101043,188.17646,16419696.7439538,0
2025-03-27 20:00:00,87060.4,87346.07,86943.04,87307.57,454.46299,2025-03-27 20:59:59.999,39598132.8673215,83783,263.15005,22925915.8141055,0
2025-03-27 21:00:00,87307.57,87728.27,87239.13,87568.68,488.70362,2025-03-27 21:59:59.999,42770919.4461925,88371,297.28377,26022653.4797373,0
2025-03-27 22:00:00,87568.67,87600.0,87309.97,87350.71,263.44675,2025-03-27 22:59:59.999,23034172.5791094,59790,126.87473,11093866.2912652,0
2025-03-27 23:00:00,87350.7,87361.07,87128.01,87232.01,273.51259,2025-03-27 23:59:59.999,23859313.2847868,51550,111.76029,9749004.4514746,0
2025-03-28 00:00:00,87232.01,87402.08,86929.58,87354.01,438.18173,2025-03-28 00:59:59.999,38180026.1522642,84595,215.91875,18815374.0805847,0
2025-03-28 01:00:00,87354.01,87515.67,87116.0,87230.29,516.42696,2025-03-28 01:59:59.999,45085446.4583203,79630,193.21158,16875046.608243,0
2025-03-28 02:00:00,87230.3,87327.98,86950.75,86987.77,388.73132,2025-03-28 02:59:59.999,33875656.9443524,71780,133.40545,11624511.7911246,0
2025-03-28 03:00:00,86987.78,87018.36,86750.0,86787.16,568.38044,2025-03-28 03:59:59.999,49366086.9644113,95896,269.5227,23408831.7159701,0
2025-03-28 04:00:00,86787.17,86832.64,85952.54,86305.38,1475.68093,2025-03-28 04:59:59.999,127394064.0287731,171604,658.81836,56864146.4968533,0
2025-03-28 05:00:00,86305.38,86305.38,85827.97,86059.02,1025.35492,2025-03-28 05:59:59.999,88221840.2090445,157160,442.57372,38085444.6143404,0
2025-03-28 06:00:00,86059.02,86250.0,85648.25,85719.27,1011.00124,2025-03-28 06:59:59.999,86872113.4594009,128349,392.4384,33736831.0462618,0
2025-03-28 07:00:00,85719.27,85888.6,85162.48,85212.99,2159.05919,2025-03-28 07:59:59.999,184429479.90260553,172745,830.99829,70963411.0538164,0
2025-03-28 08:00:00,85212.98,85441.25,85050.01,85213.87,1389.5787,2025-03-28 08:59:59.999,118435135.0353802,145224,711.91479,60678425.4272694,0
2025-03-28 09:00:00,85213.87,85417.47,85005.0,85148.0,1298.56622,2025-03-28 09:59:59.999,110621196.5883358,107601,444.3919,37864795.2236985,0
2025-03-28 10:00:00,85148.0,85250.79,84896.0,84941.49,988.61456,2025-03-28 10:59:59.999,84131977.3541239,86272,295.90985,25185486.0244638,0
2025-03-28 11:00:00,84941.49,85255.26,84800.0,85255.26,1274.00029,2025-03-28 11:59:59.999,108323078.8391972,120933,693.36526,58963142.310457,0
2025-03-28 12:00:00,85255.25,85609.74,84888.0,85028.27,1145.41519,2025-03-28 12:59:59.999,97563396.9090627,148996,553.80169,47181189.0878224,0
2025-03-28 13:00:00,85028.27,85575.68,84904.96,84994.0,1317.0906,2025-03-28 13:59:59.999,112254286.4778612,203056,648.95833,55325051.0945668,0
2025-03-28 14:00:00,84994.0,85120.19,84148.8,84172.01,3331.05298,2025-03-28 14:59:59.999,281235461.834644,319237,1186.70175,100198788.8692353,0
2025-03-28 15:00:00,84172.01,84530.45,83953.86,84051.16,2589.07955,2025-03-28 15:59:59.999,218002461.60299647,224526,935.60701,78806018.6337784,0
2025-03-28 16:00:00,84051.15,84217.61,83671.9,83794.73,1152.23131,2025-03-28 16:59:59.999,96699110.3247366,203658,531.46004,44603262.0707669,0
2025-03-28 17:00:00,83794.72,84010.41,83585.0,84008.45,1114.8659,2025-03-28 17:59:59.999,93423852.5996108,176596,412.92432,34602453.0062478,0
2025-03-28 18:00:00,84008.46,84169.52,83720.0,83880.0,755.86923,2025-03-28 18:59:59.999,63458308.6744064,137482,280.62977,23564588.2635575,0
2025-03-28 19:00:00,83879.99,83893.48,83636.36,83790.73,834.89668,2025-03-28 19:59:59.999,69923056.2286671,122778,332.48852,27843462.9457359,0
2025-03-28 20:00:00,83790.74,84160.38,83714.28,83794.41,1271.03433,2025-03-28 20:59:59.999,106636632.4925143,96514,470.77555,39501887.1969838,0
2025-03-28 21:00:00,83794.41,84110.36,83697.83,84052.29,295.77685,2025-03-28 21:59:59.999,24828038.0772545,62331,159.89356,13423179.6151704,0
2025-03-28 22:00:00,84052.29,84480.36,84052.29,84480.35,382.78331,2025-03-28 22:59:59.999,32251049.9651327,60724,207.47767,17482952.670865,0
2025-03-28 23:00:00,84480.35,84538.69,84200.01,84424.38,459.05926,2025-03-28 23:59:59.999,38734803.5410177,58398,271.6501,22925041.9634599,0
2025-03-29 00:00:00,84424.38,84624.73,84353.49,84396.89,414.88307,2025-03-29 00:59:59.999,35055296.3165271,65154,182.87863,15452789.5721497,0
2025-03-29 01:00:00,84396.89,84502.42,84216.0,84281.9,283.36385,2025-03-29 01:59:59.999,23900084.1145112,63378,130.56496,11013370.5512585,0
2025-03-29 02:00:00,84281.91,84423.53,83817.23,83851.4,407.56827,2025-03-29 02:59:59.999,34300134.1722913,68597,173.90306,14639479.9178638,0
2025-03-29 03:00:00,83851.39,84254.72,83709.67,84166.3,420.1986,2025-03-29 03:59:59.999,35279378.1919865,82129,220.80682,18537348.9985359,0
2025-03-29 04:00:00,84166.3,84258.45,83968.81,84072.96,287.24956,2025-03-29 04:59:59.999,24153740.0916311,65701,149.69964,12587993.9253897,0
2025-03-29 05:00:00,84072.97,84093.99,83858.22,84012.64,235.85366,2025-03-29 05:59:59.999,19808392.5677291,49227,134.72333,11314971.3382762,0
2025-03-29 06:00:00,84012.65,84012.65,83672.74,83787.28,335.98213,2025-03-29 06:59:59.999,28152866.8089556,68162,158.79451,13305077.6584318,0
2025-03-29 07:00:00,83787.28,83892.0,83662.86,83731.82,244.43629,2025-03-29 07:59:59.999,20472208.0254533,64856,107.62295,9013911.1180819,0
2025-03-29 08:00:00,83731.83,83944.36,83666.65,83934.95,340.17747,2025-03-29 08:59:59.999,28510031.7722105,67716,202.3384,16957806.9044268,0
2025-03-29 09:00:00,83934.94,83947.42,83266.65,83544.8,720.14163,2025-03-29 09:59:59.999,60164173.2406597,90554,248.4454,20753891.8745471,0
2025-03-29 10:00:00,83544.8,83559.23,82820.85,82927.81,735.21277,2025-03-29 10:59:59.999,61158128.8740344,113430,268.3146,22325848.0559961,0
2025-03-29 11:00:00,82927.8,83108.08,82007.0,82293.56,1843.3693,2025-03-29 11:59:59.999,151995764.8467269,224412,837.00697,69001998.2188945,0
2025-03-29 12:00:00,82293.56,82527.7,82145.22,82462.7,634.07629,2025-03-29 12:59:59.999,52217283.2980229,111874,366.28933,30164775.8064481,0
2025-03-29 13:00:00,82462.69,82863.49,82454.44,82851.95,578.26067,2025-03-29 13:59:59.999,47800666.1145174,108734,354.65479,29316486.7890053,0
2025-03-29 14:00:00,82851.95,82882.01,82459.0,82504.01,452.6138,2025-03-29 14:59:59.999,37417224.6717955,80036,234.39977,19377634.9127956,0
2025-03-29 15:00:00,82504.02,82617.01,82383.2,82414.23,295.79723,2025-03-29 15:59:59.999,24401296.6423401,67993,125.71834,10370643.4641811,0
2025-03-29 16:00:00,82414.22,82683.78,82173.19,82198.43,538.75064,2025-03-29 16:59:59.999,44387847.8089738,96049,261.10816,21515687.3149578,0
2025-03-29 17:00:00,82198.44,82625.05,81644.81,82332.63,1231.20197,2025-03-29 17:59:59.999,101030852.3409707,216558,571.22929,46900149.3118077,0
2025-03-29 18:00:00,82332.62,82673.0,82214.88,82343.64,368.88573,2025-03-29 18:59:59.999,30418094.0896282,118543,205.21226,16924576.0555632,0
2025-03-29 19:00:00,82343.64,82758.41,82209.59,82758.4,370.86895,2025-03-29 19:59:59.999,30559413.7074351,89873,227.61248,18756912.4657147,0
2025-03-29 20:00:00,82758.4,82787.29,82422.22,82511.17,376.35969,2025-03-29 20:59:59.999,31089345.8074503,87490,180.55959,14915637.6847141,0
2025-03-29 21:00:00,82511.16,82685.45,82353.51,82518.74,212.79105,2025-03-29 21:59:59.999,17557687.1058475,70228,105.08184,8670399.9029261,0
2025-03-29 22:00:00,82518.74,82522.0,82258.86,82389.75,188.29229,2025-03-29 22:59:59.999,15518002.741482,52529,78.36576,6457426.8986917,0
2025-03-29 23:00:00,82389.75,82679.52,82342.0,82648.54,180.06373,2025-03-29 23:59:59.999,14852004.6356914,49164,96.27397,7940756.7442495,0
2025-03-30 00:00:00,82648.53,82888.93,82500.0,82799.73,310.37514,2025-03-30 00:59:59.999,25664488.5000301,81161,173.85454,14377712.8153564,0
2025-03-30 01:00:00,82799.73,83075.48,82762.71,82941.13,445.84784,2025-03-30 01:59:59.999,36987562.6432104,81619,210.05231,17426749.2257927,0
2025-03-30 02:00:00,82941.14,83372.81,82925.67,83330.0,417.67201,2025-03-30 02:59:59.999,34753676.181828,80600,277.75071,23108898.1711478,0
2025-03-30 03:00:00,83330.0,83503.53,83048.88,83088.81,431.74613,2025-03-30 03:59:59.999,35964764.2016685,75760,175.87427,14654946.641415,0
2025-03-30 04:00:00,83088.82,83314.42,83078.94,83109.81,213.20024,2025-03-30 04:59:59.999,17731066.9383113,47126,90.45454,7522613.8390439,0
2025-03-30 05:00:00,83109.81,83230.0,82924.23,82958.3,272.84116,2025-03-30 05:59:59.999,22671169.6196278,41295,96.501,8017947.2569869,0
2025-03-30 06:00:00,82958.3,83306.26,82868.96,83178.14,402.67107,2025-03-30 06:59:59.999,33444749.6109304,45980,189.03946,15701369.2808058,0
2025-03-30 07:00:00,83178.14,83321.16,83068.66,83076.59,349.72683,2025-03-30 07:59:59.999,29100593.2996039,43766,159.6812,13288803.2206385,0
2025-03-30 08:00:00,83076.58,83406.14,83076.58,83378.09,354.71899,2025-03-30 08:59:59.999,29537676.4515916,38678,184.78846,15383519.2250983,0
2025-03-30 09:00:00,83378.1,83517.78,83255.83,83502.32,224.07536,2025-03-30 09:59:59.999,18688502.2054261,45780,113.33814,9452742.5167134,0
2025-03-30 10:00:00,83502.32,83534.64,83061.51,83120.87,292.38935,2025-03-30 10:59:59.999,24341301.1790765,72132,116.54326,9701093.489657,0
2025-03-30 11:00:00,83120.86,83360.31,82975.36,83111.76,334.93595,2025-03-30 11:59:59.999,27841400.0126295,86977,167.39004,13915810.1753491,0
2025-03-30 12:00:00,83111.76,83268.05,82986.75,83072.76,356.53689,2025-03-30 12:59:59.999,29625112.796185,64846,191.55498,15918632.2951243,0
2025-03-30 13:00:00,83072.76,83155.17,82543.83,82678.42,1050.99285,2025-03-30 13:59:59.999,87052676.9239675,116157,469.50319,38885126.8739289,0
2025-03-30 14:00:00,82678.42,83043.59,82608.23,82803.28,466.76708,2025-03-30 14:59:59.999,38645514.7651574,106974,239.7359,19853811.3646082,0
2025-03-30 15:00:00,82803.28,83067.9,82714.87,82729.57,280.14108,2025-03-30 15:59:59.999,23215816.3428062,65188,147.40785,12215945.2418175,0
